date,1a. open (CNY),1b. open (USD),2a. high (CNY),2b. high (USD),3a. low (CNY),3b. low (USD),4a. close (CNY),4b. close (USD),5. volume,6. market cap (USD),20dma,50dma,200dma,daily_return,monthly_return,annual_return,label
2021-12-28,1.19743033,0.1879,1.1980676,0.188,1.15282143,0.1809,1.1662041,0.183,163893161.0,163893161.0,0.175685,0.205208,0.2369039,-0.0260777009047366,0.0385925085130534,-0.4232960051430652,-1
2021-12-27,1.20953846,0.1898,1.22865656,0.1928,1.18723401,0.1863,1.19743033,0.1879,613110414.0,613110414.0,0.1751,0.206778,0.2375947,-0.01001053740779756,0.05799549549549554,-0.5404778150319269,-1
2021-12-26,1.21591116,0.1908,1.22674475,0.1925,1.17831223,0.1849,1.20953846,0.1898,537153520.0,537153520.0,0.17448999999999998,0.208218,0.23836160000000003,-0.00524109014675056,0.10864485981308425,-0.41116229056007525,-1
2021-12-25,1.18659674,0.1862,1.24713739,0.1957,1.17703769,0.1847,1.21591116,0.1908,883688963.0,883688963.0,0.17351,0.20962,0.2390369,0.02470461868958096,0.0713082537900056,-0.3240112069588582,-1
2021-12-24,1.17958677,0.1851,1.24586285,0.1955,1.14135057,0.1791,1.18659674,0.1862,1245243107.0,1245243107.0,0.173105,0.211156,0.2397632,0.00648648648648642,-0.0685342671335667,-0.4904819734054575,-1
2021-12-23,1.1024771,0.173,1.17958677,0.1851,1.09100624,0.1712,1.1789495,0.185,1027458506.0,1027458506.0,0.17385,0.212834,0.24069534999999997,0.06936416184971095,-0.116945107398568,0.01447741526508839,-1
2021-12-22,1.08845716,0.1708,1.14644873,0.1799,1.08144719,0.1697,1.1024771,0.173,885691231.0,885691231.0,0.17567499999999997,0.214852,0.24168685000000004,0.013473930872876405,-0.17343526039178225,0.4246550975888741,-1
2021-12-21,1.06487817,0.1671,1.09865348,0.1724,1.05595639,0.1657,1.08781989,0.1707,514233887.0,514233887.0,0.17760499999999999,0.21687,0.24271474999999998,0.021543985637342944,-0.20493712156497446,0.8082244020253808,-1
2021-12-20,1.08017265,0.1695,1.08845716,0.1708,1.0260047,0.161,1.06487817,0.1671,823398873.0,823398873.0,0.179985,0.21912800000000002,0.24388315000000002,-0.01357733175914988,-0.22279069767441861,1.3623616830872716,-1
2021-12-19,1.09801621,0.1723,1.11267342,0.1746,1.07762357,0.1691,1.07953538,0.1694,479149291.0,479149291.0,0.18226499999999998,0.22112,0.24515304999999998,-0.016831108531630945,-0.1828268210323204,1.2790259652899234,-1
2021-12-18,1.07316268,0.1684,1.11968339,0.1757,1.05723093,0.1659,1.09801621,0.1723,594262965.0,594262965.0,0.18401499999999998,0.22343800000000003,0.24614185,0.022551928783382857,-0.15910200097608584,1.7041576227268518,-1
2021-12-17,1.10375164,0.1732,1.12541882,0.1766,1.02855378,0.1614,1.07379995,0.1685,1033871332.0,1033871332.0,0.185835,0.22606199999999999,0.24692719999999999,-0.02713625866050795,-0.1641865079365079,1.7359314669463761,-1
2021-12-16,1.15218416,0.1808,1.18086131,0.1853,1.09801621,0.1723,1.10375164,0.1732,1077785070.0,1077785070.0,0.187255,0.22735599999999997,0.24757015000000002,-0.042035398230088505,-0.21593481213218657,1.803323848646409,-1
2021-12-15,1.21654843,0.1909,1.21846024,0.1912,1.08527081,0.1703,1.15218416,0.1808,2177343912.0,2177343912.0,0.18926,0.228858,0.24818015,-0.05290728129910949,-0.16682027649769593,2.076038375620354,-1
2021-12-14,1.00306298,0.1574,1.40454308,0.2204,0.98713123,0.1549,1.21654843,0.1909,7338444571.0,7338444571.0,0.19056499999999998,0.23034200000000002,0.2487818,0.21360457724094073,-0.15754633715798771,1.9640693924511718,-1
2021-12-13,1.08080992,0.1696,1.08590808,0.1704,0.96482678,0.1514,1.00242571,0.1573,972416861.0,972416861.0,0.19403,0.23270799999999997,0.24966545,-0.0730701237477902,-0.28337129840546704,1.6217016226883025,-1
2021-12-12,1.07634903,0.1689,1.10757526,0.1738,1.05531912,0.1656,1.08144719,0.1697,499912432.0,499912432.0,0.19651999999999997,0.23433600000000002,0.25058115000000003,0.004736530491415092,-0.2474501108647451,1.9567396065462943,-1
2021-12-11,1.04576007,0.1641,1.083359,0.17,1.02727924,0.1612,1.07634903,0.1689,654792769.0,654792769.0,0.19935,0.23585,0.25146655,0.02925045703839113,-0.2751072961373391,2.042623754082502,-1
2021-12-10,1.07762357,0.1691,1.11394796,0.1748,1.04002464,0.1632,1.04576007,0.1641,743981315.0,743981315.0,0.202795,0.23741600000000002,0.2524755,-0.029568302779420463,-0.2954057535422928,1.8497053915175679,-1
2021-12-09,1.14135057,0.1791,1.16811591,0.1833,1.07379995,0.1685,1.07762357,0.1691,974195305.0,974195305.0,0.205985,0.23913,0.25316165,-0.055307262569832316,-0.2341485507246377,1.7207929075960164,-1
2021-12-08,1.12286974,0.1762,1.16046867,0.1821,1.0961044,0.172,1.1407133,0.179,870067110.0,870067110.0,0.208075,0.240458,0.2539766,0.015891032917139558,-0.24599831508003378,2.32900005393352,-1
2021-12-07,1.13115425,0.1775,1.17193953,0.1839,1.11267342,0.1746,1.12286974,0.1762,1069148248.0,1069148248.0,0.211135,0.241882,0.2548845,-0.007882882882882969,-0.2549682875264271,2.2629448354916546,-1
2021-12-06,1.09100624,0.1712,1.14963508,0.1804,1.01389657,0.1591,1.13179152,0.1776,1661970370.0,1661970370.0,0.21408,0.24308600000000002,0.2559844,0.03738317757009346,-0.30787217459080274,2.281353928017146,-1
2021-12-05,1.13497787,0.1781,1.15473324,0.1812,1.03046559,0.1617,1.09100624,0.1712,1381389600.0,1381389600.0,0.21835,0.244406,0.25677565,-0.0387422796181921,-0.34855403348554026,2.190125518022718,-1
2021-12-04,1.27326546,0.1998,1.27708908,0.2004,0.8348237,0.131,1.13497787,0.1781,5303849448.2,5303849448.2,0.22258500000000003,0.24552400000000002,0.25826385,-0.10905452726363174,-0.31840796019900486,2.271731942097142,-1
