date,1a. open (CNY),1b. open (USD),2a. high (CNY),2b. high (USD),3a. low (CNY),3b. low (USD),4a. close (CNY),4b. close (USD),5. volume,6. market cap (USD),20dma,50dma,200dma,daily_return,monthly_return,annual_return,label
2021-12-18,293932.471079,46133.83,301951.006981,47392.37,289894.15,45500.0,298396.522424,46834.48,25020.05271,25020.05271,51056.131,57088.1854,46998.95175,0.015245213651498446,-0.1441228354071551,-0.2164102104213328,1
2021-12-17,303480.182694,47632.38,305796.659948,47995.96,289613.8128,45456.0,293915.71456,46131.2,43104.4887,43104.4887,51485.6225,57377.07920000001,46954.56480000001,-0.03151595616259362,-0.14137019457612476,-0.20658437006708008,1
2021-12-16,311333.447074,48864.98,314974.326459,49436.43,302706.8343,47511.0,303480.182694,47632.38,31949.86739,31949.86739,51790.33,57592.7004,46894.60925,-0.02522460870750398,-0.1921287454825582,-0.17984824420877477,1
2021-12-15,307969.209535,48336.95,315379.35,49500.0,296564.9011,46547.0,311333.447074,48864.98,51629.181,51629.181,52295.099,57821.977,46823.31010000001,0.010791572272299321,-0.14479449770022867,-0.1266851284415884,1
2021-12-14,297557.294788,46702.76,310284.922233,48700.41,294927.477,46290.0,308009.539864,48343.28,39955.98445,39955.98445,52734.8495,58116.687000000005,46759.91115,0.035127053546097464,-0.15985031265385696,-0.166367971664642,1
2021-12-13,318908.41307,50053.9,319775.355861,50189.97,290994.792075,45672.75,297557.231075,46702.75,50869.52093,50869.52093,53276.7755,58399.676400000004,46719.0473,-0.06695082700848487,-0.16968726254365107,-0.2101681397206392,1
2021-12-12,314678.443287,49389.99,323515.5001,50777.0,309887.2894,48638.0,318908.41307,50053.9,26017.93421,26017.93421,53586.4395,58624.33340000001,46664.987349999996,0.013442197497914199,-0.14615873011540703,-0.13999705508452376,1
2021-12-11,300346.522502,47140.54,315288.304123,49485.71,297864.6463,46751.0,314678.443287,49389.99,28889.19358,28889.19358,54048.041000000005,58850.297999999995,46609.66100000001,0.04771795147022062,-0.1728010429508784,-0.13429779951391674,1
2021-12-10,302865.47967,47535.9,319361.4125,50125.0,298508.1476,46852.0,300346.522502,47140.54,44233.57391,44233.57391,54676.389500000005,59151.35019999999,46567.93975,-0.0085191917904478,-0.18796346187502833,-0.2003302459151407,1
2021-12-09,321567.092847,50471.19,323647.768288,50797.76,301489.916,47320.0,302927.217567,47545.59,37692.68665,37692.68665,55201.721999999994,59520.4666,46503.48805,-0.057965742436427714,-0.16427779697607492,-0.19030596500979902,1
2021-12-08,322317.377135,50588.95,326210.56,51200.0,309645.18,48600.0,321567.092847,50471.19,38425.92466,38425.92466,55522.743500000004,59796.6546,46438.380750000004,-0.002327781066813861,-0.16362086785504715,-0.14077770807389445,1
2021-12-07,321380.541183,50441.91,330901.939329,51936.33,318818.195462,50039.74,322317.377135,50588.95,38253.46877,38253.46877,56010.5395,60025.072400000005,46371.69605,0.00291483750023791,-0.15767729229670835,-0.13886121351425285,1
2021-12-06,314718.773616,49396.32,324242.529143,50891.11,300088.23,47100.0,321380.604896,50441.92,58571.21575,58571.21575,56491.387,60246.8006,46322.11965,0.021167362028717385,-0.20697209132239758,-0.1248111622929422,1
2021-12-05,313165.068398,49152.46,316647.557265,49699.05,304084.373073,47727.21,314718.837329,49396.33,45580.82012,45580.82012,57201.90750000001,60476.3854,46258.588449999996,0.004961296960254602,-0.24607740338313555,-0.11440608000017205,1
2021-12-04,341508.369865,53601.05,343152.48383,53859.1,267596.51139,42000.3,313165.132111,49152.47,114203.373748,114203.373748,58020.239,60726.784400000004,46227.075,-0.08299426970180623,-0.23652578440509475,-0.11940185398248637,1
2021-12-03,359878.165738,56484.26,366986.88,57600.0,329268.784,51680.0,341508.369865,53601.05,58927.69027,58927.69027,58559.186499999996,60801.7222,46176.75995,-0.050978623712250926,-0.1640800702034224,-0.025888681975059114,1
2021-12-02,364336.865191,57184.07,365556.332011,57375.47,355376.906001,55777.77,359853.190242,56480.34,37574.05976,37574.05976,58941.280999999995,60819.4554,46126.51575,-0.012306399317152494,-0.12804345429804997,0.1011147940354562,1
2021-12-01,362849.102928,56950.56,376247.883115,59053.55,359710.919113,56458.01,364336.865191,57184.07,44956.63656,44956.63656,59320.79049999999,60795.7126,46074.41035,0.004100223070677478,-0.11865091982529019,0.09330935795111817,1
2021-11-30,368109.821625,57776.25,377034.356387,59176.99,355999.891715,55875.55,362849.102928,56950.56,49161.05194,49161.05194,59717.384000000005,60806.12840000001,46038.864799999996,-0.014291166352956464,-0.14932710120114734,0.04802405702225343,1
2021-11-29,364915.506657,57274.89,375052.754661,58865.97,361040.354571,56666.67,368109.821625,57776.25,40125.28009,40125.28009,60175.95450000001,60743.78340000001,45998.3384,0.008753750335225519,-0.1443829716717292,0.06828361831065988,1
2021-11-28,348615.045311,54716.47,365999.647065,57445.05,339314.030432,53256.64,364915.442944,57274.88,36163.7137,36163.7137,60688.502,60697.280199999994,45960.1206,0.046670356899349175,-0.09480590559189073,-0.0013370168134920757,1
2021-11-27,342289.937236,53723.72,352205.464,55280.0,341565.393,53610.0,348644.098439,54721.03,29716.99957,29716.99957,61116.12999999999,60681.8882,45969.865549999995,0.018510408172647708,-0.1098017410271348,-0.058194790290501563,1
2021-11-26,375654.205381,58960.37,376862.395,59150.0,340864.55,53500.0,342307.840589,53726.53,65927.87066,65927.87066,61503.333999999995,60683.06199999999,45980.3136,-0.08876862352943571,-0.1183283686528015,-0.07415955985532319,1
2021-11-25,364045.187077,57138.29,378448.21157,59398.9,363164.1,57000.0,375654.141668,58960.36,42153.51522,42153.51522,61602.172,60610.1548,45976.71600000001,0.03188877371023868,-0.03965550294722653,0.022762218256402234,1
2021-11-24,366612.629838,57541.26,367847.0055,57735.0,355754.2781,55837.0,364045.187077,57138.29,39612.04964,39612.04964,61815.007999999994,60496.828799999996,45985.3348,-0.007003321268369556,-0.09155027435557606,-0.030123757128523665,1
2021-11-23,358346.314079,56243.83,369599.049287,58009.99,352441.2021,55317.0,366612.693551,57541.27,49917.85017,49917.85017,62082.76849999999,60330.502199999995,45984.2022,0.02300719787196437,-0.08982475321492456,0.011256793627500539,1
2021-11-22,373470.95201,58617.7,378735.5572,59444.0,354307.993,55610.0,358367.657934,56247.18,51724.32047,51724.32047,62431.40900000001,60169.558800000006,45984.9347,-0.04051105710789216,-0.07656944685460498,0.011545323099278582,1
2021-11-21,380414.522176,59707.52,382467.609888,60029.76,372635.993145,58486.65,373498.476026,58622.02,31902.22785,31902.22785,62545.8635,59949.8164,45979.005150000005,-0.01818012507974298,-0.04368333991301776,-0.005872476250379233,1
2021-11-20,369899.20123,58057.1,381290.4485,59845.0,365413.1689,57353.0,380414.458463,59707.51,33811.5901,33811.5901,62625.478,59718.4984,45946.467650000006,0.028513456156041617,-0.03478351397747048,-0.024201976878293396,1
2021-11-19,362473.578506,56891.62,371574.216,58320.0,354244.28,55600.0,369868.236712,58052.24,50715.88726,50715.88726,62815.8255,59433.935600000004,45942.053400000004,0.020400544052006087,-0.06748947171180641,0.014514069133189311,1
2021-11-18,384475.206518,60344.86,388496.3888,60976.0,359814.452738,56474.26,362473.578506,56891.62,62146.99931,62146.99931,63083.92999999999,59126.5888,45940.48635,-0.05722524549311314,-0.06082073247293596,-0.015258642594588867,1
2021-11-17,382653.078431,60058.87,387631.357399,60840.23,371911.8949,58373.0,384475.270231,60344.87,46289.38491,46289.38491,63095.48100000001,58740.2222,45927.763849999996,0.004761994356537125,0.03306482206834582,0.08045035065250605,1
2021-11-16,405257.558849,63606.73,405324.967203,63617.31,373192.972191,58574.07,382653.078431,60058.87,77455.15609,77455.15609,63013.2095,58381.991799999996,45915.94085,-0.05577820840998915,-0.00447447910873755,0.09427743716349801,1
2021-11-15,417441.905543,65519.11,423065.915766,66401.82,403940.42,63400.0,405257.622562,63606.74,37829.37124,37829.37124,62849.313,57973.075,45865.68215,-0.029187824619080538,0.008369851160723085,0.214444554547508,1
2021-11-14,410184.357713,64380.01,417641.964363,65550.51,405063.489051,63576.27,417441.84183,65519.1,25705.07347,25705.07347,62727.297000000006,57516.1058,45812.317749999995,0.017693383038210664,0.07669202536900044,0.2854002462148151,1
2021-11-13,408541.900286,64122.22,414134.5,65000.0,403686.969686,63360.22,410184.294,64380.0,22504.97383,22504.97383,62550.90800000001,57084.7172,45765.4776,0.004019978718768691,0.05047175776166957,0.31704383190609264,1
2021-11-12,412696.179025,64774.25,417006.04491,65450.7,396791.8214,62278.0,408541.963999,64122.23,44490.10816,44490.10816,62409.134000000005,56699.5778,45714.87340000001,-0.010066189872335096,0.05658445741199869,0.31528165883822346,1
2021-11-11,413385.362546,64882.42,417957.725991,65600.07,408400.33,64100.0,412696.242738,64774.26,37237.98058,37237.98058,62204.83200000001,56274.9648,45636.33595,-0.0016671693708142366,0.04150151584217876,0.33902797964778264,1
2021-11-10,426543.689871,66947.67,439619.7,69000.0,400263.54277,62822.9,413385.426259,64882.43,65171.504046,65171.504046,62070.367999999995,55792.0038,45562.163,-0.030848426965184528,-0.016953880227710383,0.28864432663209083,1
2021-11-09,430227.256966,67525.82,436588.554025,68524.25,421922.77712,66222.4,426543.626158,66947.66,44661.378068,44661.378068,62023.0555,55313.363,45483.0504,-0.008562205011030555,0.04149106285427706,0.38205536052881217,1
2021-11-08,403134.960254,63273.58,431904.0557,67789.0,403134.960254,63273.58,430227.320679,67525.83,54442.094554,54442.094554,61860.79349999999,54907.681399999994,45403.87604999999,0.06720402619797627,0.08895346286976391,0.361763953195019,1
2021-11-07,391647.761206,61470.62,403216.321755,63286.35,390705.828214,61322.78,403135.023967,63273.59,25515.6883,25515.6883,61797.60600000001,54608.064399999996,45356.44625,0.029330764734561754,0.02836514496655429,0.40185365628861947,1
2021-11-06,388268.168834,60940.18,392220.349937,61560.49,382596.565,60050.0,391647.697493,61470.61,25590.57408,25590.57408,61800.492000000006,54324.65180000001,45331.2182,0.008754762286107276,0.009774692869405577,0.33323291350035134,1
2021-11-05,391166.027213,61395.01,398816.110836,62595.72,386871.7073,60721.0,388248.672656,60937.12,31604.48749,31604.48749,61797.4145,54060.6658,45304.698300000004,-0.0074580979789725665,-0.011922671430762644,0.31679432943498553,1
2021-11-04,400732.406737,62896.49,401941.806903,63086.31,386591.433813,60677.01,391166.027213,61395.01,35930.93314,35930.93314,61811.28500000001,53795.19380000001,45278.4733,-0.023872083143603562,0.07057045117924021,0.3042308310813695,1
2021-11-03,402797.217641,63220.57,404577.55,63500.0,384716.678788,60382.76,400732.343024,62896.48,43336.09049,43336.09049,61533.85800000001,53479.494600000005,45264.0242,-0.005117210553180929,0.09638781878083225,0.2661290517390622,1
2021-11-02,388083.018856,60911.12,409483.451,64270.0,386258.023684,60624.68,402793.522287,63219.99,46368.2841,46368.2841,61241.20849999999,53113.909400000004,45254.59825,0.03790572852801399,0.1289902857174492,0.29308032153157026,1
2021-11-01,390559.479453,61299.81,397809.572862,62437.74,378487.0765,59405.0,388082.955143,60911.11,44687.66672,44687.66672,60995.4995,52816.192,45265.842599999996,-0.006340803722035049,0.0598517348209151,0.12615518472139775,1
2021-10-31,394123.457247,61859.19,397602.88789,62405.3,381929.872168,59945.36,390559.41574,61299.8,39267.63794,39267.63794,60804.077000000005,52493.669799999996,45274.14125,-0.009042957077194158,0.12149508772571771,0.06778134344750275,1
2021-10-30,396636.99881,62253.7,397309.489525,62359.25,386565.8849,60673.0,394123.457247,61859.19,31478.12566,31478.12566,60444.067500000005,52153.504199999996,45282.7203,-0.006337292990249099,0.12574167802856873,0.1077699096312239,1
2021-10-29,385947.23167,60575.9,401264.474,62980.0,383391.766953,60174.81,396637.062523,62253.71,43973.90414,43973.90414,60078.868,51836.332800000004,45270.751749999996,0.027697818389461615,0.15388433633733145,0.11354255357206733,1
2021-10-28,372169.550272,58413.44,398199.8787,62499.0,368388.566,57820.0,385947.167957,60575.89,61056.35301,61056.35301,59747.645,51545.7812,45267.88444999999,0.0370197338146836,0.12625531698113335,0.17503074529703655,1
2021-10-27,384372.947153,60328.81,391809.4648,61496.0,369535.4,58000.0,372169.550272,58413.44,62124.49016,62124.49016,59516.234,51314.787000000004,45274.6629,-0.03174884437468595,0.056014462623158234,0.12075527665061836,1
2021-10-26,401893.831014,63078.78,403261.749124,63293.48,381115.556315,59817.55,384372.947153,60328.81,40217.50083,40217.50083,59265.54349999999,51161.4888,45263.73155,-0.04359580194797685,0.17207067377810725,0.22785617537543157,1
2021-10-25,387707.749286,60852.22,405919.536919,63710.63,386419.345,60650.0,401893.831014,63078.78,36853.83806,36853.83806,58685.20399999999,50935.0508,45238.72525,0.036589626475418635,0.2814394491897805,0.31657966525502435,1
2021-10-24,390476.270275,61286.75,391834.95,61500.0,379160.076919,59510.63,387707.749286,60852.22,31226.57676,31226.57676,58103.840000000004,50716.3192,45214.2314,-0.007090113278971355,0.26249392894316825,0.2526757598482763,1
2021-10-23,386662.919799,60688.23,393412.738732,61747.64,379488.326295,59562.15,390476.270275,61286.75,27626.93678,27626.93678,57449.503000000004,50490.566999999995,45197.7534,0.009862375268215207,0.286593443042811,0.2997233090347753,1
2021-10-22,396251.216595,62193.15,406058.176407,63732.39,382278.0,60000.0,386662.856086,60688.22,52119.35886,52119.35886,56796.837,50261.7354,45189.962250000004,-0.02419768093431507,0.26061882849368767,0.2833854964092066,1
2021-10-21,420514.71982,66001.4,424581.775462,66639.74,395020.6,62000.0,396251.216595,62193.15,68538.64537,68538.64537,56094.259999999995,49994.082800000004,45170.006550000006,-0.05769967641600382,0.4191540727590528,0.296514181612445,1
2021-10-20,409550.923067,64280.59,426877.1,67000.0,404459.04382,63481.4,420514.783533,66001.41,51428.934856,51428.934856,54985.394499999995,49616.072400000005,45125.2592,0.026770445013028166,0.5894654886249684,0.4729965331758601,1
2021-10-19,395056.27928,62005.6,410859.6518,64486.0,390702.260286,61322.22,409550.923067,64280.59,53628.107744,53628.107744,53847.579000000005,49270.11880000001,45098.6063,0.03661918818045651,0.5668050486343716,0.38474813454940726,1
2021-10-18,392015.385216,61528.32,399453.623114,62695.78,381286.944285,59844.45,395083.293592,62009.84,51798.44844,51798.44844,52798.414000000004,49005.27859999999,45082.15930000001,0.007825825924415497,0.47126308059700084,0.33714315533391237,1
2021-10-17,387856.519141,60875.57,393226.378207,61718.39,375670.9619,58963.0,392015.448929,61528.33,39099.24124,39099.24124,51829.365000000005,48752.61899999999,45068.2204,0.01072285647592297,0.42555715937341443,0.5859578731554973,1
2021-10-16,392933.489546,61672.42,397431.627346,62378.42,383233.695,60150.0,387856.519141,60875.57,35467.88096,35467.88096,50943.6315,48516.5056,45057.5754,-0.012920686426769024,0.4266383161818055,0.5534657720148599,1
2021-10-15,365380.930122,57347.94,400965.0229,62933.0,362208.405,56850.0,392933.489546,61672.42,82512.908022,82512.908022,49993.542499999996,48219.9346,45037.39065,0.0754077653007239,0.44058862098776075,0.610656397034858,1
2021-10-14,365526.769179,57370.83,372928.372102,58532.54,362004.841965,56818.05,365380.930122,57347.94,43053.336781,43053.336781,49266.674,48052.4422,45029.5391,-0.00033224676207577186,0.27822595923884097,0.5526022114614586,1
2021-10-13,356773.112683,55996.91,368114.6001,57777.0,345115.417647,54167.19,365502.3671,57367.0,55808.44492,55808.44492,48641.587,47858.5824,45021.789800000006,0.02446687702343686,0.3174608168684223,0.52495276971371,1
2021-10-12,366167.212255,57471.35,367496.584,57680.0,343279.2727,53879.0,356773.240109,55996.93,53471.2855,53471.2855,48018.921,47728.4208,45016.9331,-0.025654869774244027,0.37468472577709555,0.5788798023134114,1
2021-10-11,348248.950413,54659.01,368509.875552,57839.04,346694.671778,54415.06,366167.212255,57471.35,52933.165751,52933.165751,47182.0725,47563.77819999999,44986.045249999996,0.05145264274867811,0.33605769253122464,0.7142133192469091,1
2021-10-10,350101.151036,54949.72,360369.074403,56561.31,344559.904,54080.0,348248.8867,54659.0,89237.836128,89237.836128,46599.9035,47447.035599999996,44974.2685,-0.005290654802244665,0.1570062497684781,0.6516796009304691,1
2021-10-09,343767.760271,53955.67,353537.0657,55489.0,341894.598071,53661.67,350101.151036,54949.72,55177.08013,55177.08013,46214.505,47334.490600000005,44971.224350000004,0.01850349471737811,0.1378463926461826,0.6037682763387084,1
2021-10-08,342681.772186,53785.22,357429.93,56100.0,341613.878593,53617.61,343740.745959,53951.43,46160.25785,46160.25785,45931.5705,47190.674399999996,44971.88345000001,0.003090254162760653,0.14062268102438935,0.575123057788989,1
2021-10-07,352428.4595,55315.0,352538.746703,55332.31,339953.4541,53357.0,342681.772186,53785.22,54917.37766,54917.37766,45607.3085,47009.0758,44989.715149999996,-0.027655789568833078,0.12667943362306877,0.6120319401909673,1
2021-10-06,327943.489887,51471.99,355199.975,55750.0,321001.448833,50382.41,352428.4595,55315.0,79877.545181,79877.545181,45228.4495,46796.694800000005,45003.65155,0.07466216091509192,0.14948834624754337,0.821600696828541,1
2021-10-05,313626.796509,49224.93,330583.18319,51886.3,312336.41712,49022.4,327943.489887,51471.99,52125.66793,52125.66793,45060.92049999999,46685.2808,45036.44165,0.045648608205515195,0.09255634290721249,0.5853256937572244,1
2021-10-04,307096.723713,48200.01,315609.481356,49536.12,298756.6283,46891.0,313626.860222,49224.94,46796.49372,46796.49372,44955.2495,46640.2584,45078.55775000001,0.021264103472177665,0.09533022716809447,0.5261559734856236,1
2021-10-03,303496.174657,47634.89,313646.866104,49228.08,300011.7744,47088.0,307096.723713,48200.01,30825.05601,30825.05601,44792.2855,46617.62840000001,45132.12255000001,0.011863360687227154,0.04725168190323403,0.4941152948397236,1
2021-10-02,306724.57608,48141.6,307966.915867,48336.59,302191.905834,47430.18,303496.23837,47634.9,30508.98131,30508.98131,44711.8025,46620.9304,45178.45180000001,-0.010525406192273157,0.054483262270582644,0.48497100816759153,1
2021-10-01,279190.429713,43820.01,308976.1935,48495.0,275769.169039,43283.03,306724.639793,48141.61,66244.87492,66244.87492,44563.4065,46546.0782,45215.76975000001,0.09851907968446594,0.07336974879662406,0.461264579906554,1
2021-09-30,264563.708877,41524.29,281237.910681,44141.37,263836.616121,41410.17,279216.48833,43824.1,46381.22781,46381.22781,44614.747,46579.8162,45291.4908,0.05538494586781506,-0.05541614919148863,0.4205483088726043,1
2021-09-29,261382.646213,41025.01,271353.667,42590.0,259655.195644,40753.88,264563.645164,41524.28,33511.53487,33511.53487,44858.29,46661.0304,45389.811349999996,0.012132146654336484,-0.09824529933888992,0.17074576318017542,1
2021-09-28,268533.411055,42147.35,272611.234194,42787.38,260509.7144,40888.0,261392.394302,41026.54,43372.2624,43372.2624,45109.3785,46765.567599999995,45470.787249999994,-0.026592656477809395,-0.12455666674419641,0.14307151918184524,1
2021-09-27,274991.04217,43160.9,282567.155,44350.0,268218.9874,42098.0,268533.411055,42147.35,39776.84383,39776.84383,45345.197499999995,46798.508,45548.9163,-0.023483059899121694,-0.1996918192537963,0.15058391368904234,1
2021-09-26,271867.384919,42670.63,280018.635,43950.0,259630.475,40750.0,274991.04217,43160.9,49879.99765,49879.99765,45820.347499999996,46826.7408,45612.36975,0.011489398799736872,-0.16608381339833456,0.2046490221083095,1
2021-09-25,272759.048354,42810.58,273754.627692,42966.84,265340.943764,41646.28,271867.448632,42670.64,33594.57189,33594.57189,46274.6595,46830.0654,45673.43905,-0.003268585304984306,-0.14514488845580265,0.18546086148679608,1
2021-09-24,285850.031038,44865.26,287982.76,45200.0,259152.6275,40675.0,272758.984641,42810.57,84113.426292,84113.426292,46629.913,46791.103200000005,45721.26205,-0.045796903885099605,-0.14377387291061405,0.16516013458087175,1
2021-09-23,277446.987181,43546.37,286568.3314,44978.0,274406.093117,43069.09,285850.031038,44865.26,48699.57655,48699.57655,46886.607,46688.2616,45751.7945,0.03035232953813427,-0.08896810015871126,0.14614466911060298,1
2021-09-22,259529.107617,40734.09,280340.704215,44000.55,258454.269307,40565.39,277429.402393,43543.61,58349.05542,58349.05542,47171.7585,46581.5304,45778.48745,0.0689645945267856,-0.10790522207097974,0.16515927428957666,1
2021-09-21,274071.918432,43016.64,278037.1607,43639.0,252303.48,39600.0,259530.955294,40734.38,84534.080485,84534.080485,47575.5655,46549.7992,45818.5741,-0.05303282853995839,-0.13516750957359835,0.1962671550287156,1
2021-09-20,300991.361775,47241.75,301663.533925,47347.25,270780.25,42500.0,274065.419706,43015.62,78003.524443,78003.524443,47779.829,46486.395599999996,45845.36645,-0.08945752432964482,-0.08444112976399287,0.2149770918756868,1
2021-09-19,307687.598075,48292.75,308197.811779,48372.83,298362.754534,46829.18,300991.361775,47241.75,29847.24349,29847.24349,47766.887,46370.7972,45860.90455,-0.02176289852263502,-0.03129276000182912,0.238315209271188,1
2021-09-18,301362.362574,47299.98,311194.68016,48843.2,299677.663428,47035.56,307687.534362,48292.74,30906.47038,30906.47038,47790.6415,46249.069800000005,45861.644100000005,0.020988592384182825,-0.012324484843650785,0.204661618799737,1
2021-09-17,304151.908853,47737.81,306778.095,48150.0,297536.906628,46699.56,301362.362574,47299.98,34461.92776,34461.92776,47870.41,46103.39979999999,45873.07935000001,-0.009171763603784133,-0.03606936227707813,0.1655176169417545,1
2021-09-16,306595.87582,48121.4,309371.2141,48557.0,299585.53443,47021.1,304151.972566,47737.82,40725.08895,40725.08895,47937.013999999996,45949.0346,45860.06855,-0.007971295936673561,0.01908360688388888,0.21062794238628868,1
2021-09-15,300109.127864,47103.28,309008.05,48500.0,297427.065416,46682.32,306595.939533,48121.41,43204.71174,43204.71174,47873.137,45775.7638,45849.993650000004,0.02143615828994716,-0.017395389979686815,0.30873667640666036,-1
2021-09-14,286330.809336,44940.72,301043.925,47250.0,284124.555572,44594.44,300161.627376,47111.52,44855.85099,44855.85099,47966.227,45578.2854,45845.8204,0.04830339872093736,-0.01179867185495842,0.3876928487669784,-1
2021-09-13,293240.547899,46025.23,298686.544,46880.0,276323.281,43370.0,286330.873049,44940.73,65429.15056,65429.15056,48102.891,45387.0912,45856.4854,-0.02356337522628882,-0.09190191325924923,0.40489347647967056,-1
2021-09-12,287815.067384,45173.68,296010.598,46460.0,285065.086878,44742.06,293240.611612,46025.24,32094.28052,32094.28052,48276.071500000005,45151.7492,45874.74019999999,0.0188505743055305,-0.06527276427205797,0.3947021292391979,-1
2021-09-11,285703.10886,44842.2,293002.898409,45987.93,284938.680286,44722.22,287815.131097,45173.69,30440.4081,30440.4081,48479.348,44920.957200000004,45893.32675,0.007196732463176314,-0.0747242987620097,0.40385439517836996,-1
2021-09-10,295597.355482,46395.14,299661.3529,47033.0,281180.059277,44132.29,285758.602883,44850.91,49048.26618,49048.26618,48677.89599999999,44669.6956,45939.51055,-0.033284305209554166,-0.0906596932392072,0.5290939594684114,-1
2021-09-09,293387.597503,46048.31,301999.428861,47399.97,289977.486604,45513.08,295597.355482,46395.14,50651.66002,50651.66002,48824.2625,44384.683,45994.577699999994,0.007531872505201598,-0.007815978487881514,0.6040566139174093,-1
2021-09-08,298613.720041,46868.57,301623.649587,47340.99,282962.303026,44412.02,293387.597503,46048.31,65069.3152,65069.3152,48859.878000000004,44059.523799999995,46043.5421,-0.017399810044996578,0.030041634893767544,0.5947168433906342,-1
2021-09-07,335552.16006,52666.2,337169.196,52920.0,272965.924465,42843.05,298582.882949,46863.73,123048.802719,123048.802719,48751.956,43739.042199999996,46088.75345,-0.11013559573066178,0.048500591216877664,0.7112919481467959,-1
2021-09-06,329758.609544,51756.88,336277.214,52780.0,324740.892229,50969.33,335537.50607,52663.9,49249.667081,49249.667081,48353.5585,43321.3354,46083.196950000005,0.017524626677651423,0.14732941056776405,0.9447949567586591,-1
2021-09-05,318039.622602,49917.54,330670.47,51900.0,315060.785,49450.0,329758.609544,51756.88,40544.835873,40544.835873,48060.778999999995,42916.5992,46085.0111,0.036887035806813184,0.10182395215036788,0.9693154846383372,-1
2021-09-04,318552.2574,49998.0,321978.041697,50535.69,314551.081,49370.0,318027.517132,49915.64,34664.65959,34664.65959,47913.688,42545.9638,46081.100150000006,-0.001670028724494066,0.06048906158278644,0.8840790098964308,-1
2021-09-03,313765.053719,49246.63,324936.3,51000.0,307841.082692,48316.84,318559.520682,49999.14,59025.644157,59025.644157,47767.1565,42183.581,46070.65995,0.015280230285761531,0.04600711297071136,1.0232352330624983,-1
2021-09-02,310986.402363,48810.51,321432.913269,50450.13,309543.621478,48584.06,313765.117432,49246.64,54410.770538,54410.770538,47694.8245,41855.0486,46067.31569999999,0.008934959103078732,0.10918354016982357,1.0753603155605749,-1
2021-09-01,300093.900457,47100.89,313187.6228,49156.0,296341.9056,46512.0,310986.466076,48810.52,49904.65528,49904.65528,47474.2485,41533.433600000004,46059.03155,0.036297190987261585,0.07249939575047781,1.100935058942631,-1
2021-08-31,299342.214483,46982.91,307390.440643,48246.11,297539.71,46700.0,300093.900457,47100.89,48645.52737,48645.52737,47394.754,41253.1484,46059.96510000001,0.0025111258540604364,0.03325436728186193,0.9781321829305116,-1
2021-08-30,310714.538992,48767.84,311484.000893,48888.61,298514.5189,46853.0,299342.214483,46982.91,40288.35083,40288.35083,47324.858,40998.67,46064.898100000006,-0.036600357243699366,0.01577202973186842,1.0679361664387446,-1
