date,open,high,low,orig_close,close,volume,dividend,split,lower,upper,middle,rsi,ema,macdhist,macd,macdsignal,20dma,50dma,200dma,label,daily_return,monthly_return,annual_return
2021-12-17,617.53,639.99,615.1,634.96,634.96,5075310.0,0.0,1.0,646.0625,519.6275,582.845,66.9222,592.0885,22.58,17.6036,4.9764,579.8374999999999,548.8668,488.444380935435,1,0.023007024553715505,0.11466891369988064,0.5368285916683506
2021-12-16,637.36,640.6556,611.5,620.68,620.68,4274842.0,0.0,1.0,638.4036,521.2714,579.8375,64.4248,587.5758,21.4787,16.3595,5.1192,577.2855000000001,546.2288,487.50940457174,1,-0.029975307098427884,0.09126712027708916,0.5065086129945675
2021-12-15,615.57,640.86,610.34,639.86,639.86,2909168.0,0.0,1.0,632.8833,521.6877,577.2855,71.2929,584.0911,21.2146,15.0797,6.1349,573.731,543.14,486.57370440272496,1,0.04057504350230112,0.130954274705269,0.5784722237204527
2021-12-14,617.84,618.6199,605.64,614.91,614.91,3595635.0,0.0,1.0,621.3961,526.0659,573.731,66.9371,578.2207,18.6161,13.546,5.0701,571.274,540.3608,485.8480559593,1,-0.01085802528713442,0.09177586023223605,0.5399825939625438
2021-12-13,634.0,634.42,621.23,621.66,621.66,2689830.0,0.0,1.0,615.1072,527.4408,571.274,69.6534,574.3587,17.569,12.2785,5.2905,568.3520000000001,537.6745999999999,485.132994859775,1,-0.015862462006078992,0.11930140439323011,0.5798289799660161
2021-12-10,623.98,644.7499,618.59,631.68,631.68,5708665.0,0.0,1.0,605.6671,531.0369,568.352,73.8814,569.3796,15.2897,10.9559,4.3338,564.538,534.7396,484.27148436132006,1,0.0827191388707964,0.15108333181478573,0.5887717184681773
2021-12-09,582.45,590.2397,582.45,583.42,583.42,2907960.0,0.0,1.0,588.3224,540.7536,564.538,63.8377,562.8216,11.1379,9.8724,1.2655,562.8055,532.8608,483.58914292119,1,-0.008733179285034587,0.04593044101828614,0.4456027530358584
2021-12-08,590.94,590.94,582.43,588.56,588.56,1799765.0,0.0,1.0,585.873,539.738,562.8055,66.4221,560.6534,10.5904,9.5561,1.0343,561.2675,530.91,482.997053167645,1,-0.0031165311653117422,0.05297432686286774,0.43357437941272425
2021-12-07,572.0,593.07,572.0,590.4,590.4,2956207.0,0.0,1.0,581.1421,541.3929,561.2675,67.3493,557.7159,9.2142,9.2975,-0.0832,559.695,529.199,482.351866021795,1,0.04499274310595047,0.056322908466327926,0.446666217709635
2021-12-06,564.6474,568.3729,555.95,564.98,564.98,2248229.0,0.0,1.0,574.407,544.983,559.695,60.0255,554.2754,7.1364,9.3183,-2.1819,559.3919999999999,527.9978,481.855580921565,1,0.012291263527556717,0.02982027632969997,0.4153501785102405
2021-12-03,564.9447,569.0,550.4,558.12,558.12,2030739.0,0.0,1.0,573.9044,544.8796,559.392,57.5864,553.1486,6.9687,9.8638,-2.8951,558.917,526.9214,481.460077395435,1,0.010263372250882252,0.029039216770839094,0.4397112370558931
2021-12-02,546.07,559.11,544.0,552.45,552.45,2261872.0,0.0,1.0,574.168,543.666,558.917,55.4522,552.6253,7.3517,10.5876,-3.2358,558.413,525.8842,481.06017191736004,1,-0.004163962794721976,0.028636862978755007,0.4112129552753432
2021-12-01,563.48,568.4799,553.33,554.76,554.76,2198288.0,0.0,1.0,575.0855,541.7405,558.413,56.5536,552.6438,8.3111,11.3965,-3.0854,557.5285,524.6088000000001,480.644903525475,1,0.0019505851755527992,0.050582331218634646,0.414171441398409
2021-11-30,563.27,564.99,552.0,553.68,553.68,2257749.0,0.0,1.0,576.5884,538.4686,557.5285,56.1669,552.421,9.1794,12.1679,-2.9885,556.2470000000001,523.35956651772,480.267542667985,1,-0.01888932203990512,0.04139785957454811,0.42192719192491235
2021-11-29,556.2,567.55,553.68,564.34,564.34,1870345.0,0.0,1.0,579.2153,533.2787,556.247,61.2815,552.2885,10.2642,12.915,-2.6508,554.6135,522.11910550556,479.82314554408,1,0.032474066484933894,0.0656570425061842,0.4736329181109471
2021-11-26,551.77,557.3,543.3201,546.59,546.59,1421903.0,0.0,1.0,579.605,529.622,554.6135,54.7658,551.0199,10.414,13.5777,-3.1637,553.7625,521.260447967,479.428733796455,1,-0.021727847081774665,0.04488539695283977,0.4423291732257073
2021-11-24,553.23,559.08,547.39,558.73,558.73,1208725.0,0.0,1.0,580.8594,526.6656,553.7625,61.4891,551.4862,12.2611,14.3686,-2.1075,551.9815,520.20644250388,478.93285320118497,1,0.006503098429168519,0.04656564332140789,0.4691014294161908
2021-11-23,552.42,555.86,548.53,555.12,555.12,1710989.0,0.0,1.0,582.0569,521.9061,551.9815,60.1055,550.7237,13.2042,14.8955,-1.6912,550.9190000000001,519.06838271698,478.477411253665,1,0.00332562174667439,0.06330568697684202,0.47933491683960994
2021-11-22,571.68,572.04,552.48,553.28,553.28,2590056.0,0.0,1.0,581.9617,519.8763,550.919,59.3992,550.2609,14.5835,15.3183,-0.7348,549.3585,517.9093465537001,478.02173478864506,1,-0.02714868476578991,0.07347548553578709,0.4885477171954684
2021-11-19,576.2805,577.21,565.93,568.72,568.72,1963032.0,0.0,1.0,582.8137,515.9033,549.3585,69.1599,549.9431,16.3192,15.502,0.8172,546.693,516.42542830626,477.45615525519,1,-0.010594805239992233,0.10613634153457174,0.5261064008892908
2021-11-18,571.1,576.73,569.64,574.81,574.81,1271333.0,0.0,1.0,581.9968,511.3892,546.693,73.6977,547.9666,16.7251,15.2977,1.4275,543.6600000000001,514.7271884389,476.8827099035199,1,0.009075907590758936,0.12842811990812542,0.5574829771511669
2021-11-17,568.14,571.3564,564.1,569.64,569.64,1253294.0,0.0,1.0,579.2023,508.1177,543.66,72.2281,545.141,16.3799,14.9408,1.4391,540.6474999999999,513.15001900968,476.308521922215,1,0.0015296165409568463,0.116087697642979,0.5435556522478757
2021-11-16,564.09,569.53,562.74,568.77,568.77,1319404.0,0.0,1.0,577.0735,504.2215,540.6475,71.9778,542.5622,16.2274,14.581,1.6464,537.7285,511.63412785944007,475.79582876452497,1,0.005302508086324931,0.12994675778766673,0.5403483068092036
2021-11-15,567.69,567.69,559.8301,565.77,565.77,1397239.0,0.0,1.0,574.0286,501.4284,537.7285,71.1253,539.8034,15.8853,14.1695,1.7159,534.608,510.19987803232,475.248567727325,1,0.004527538084585059,0.1242324888226527,0.5622117776677558
2021-11-12,558.41,565.84,554.59,563.22,563.22,1357529.0,0.0,1.0,571.4552,497.7608,534.608,70.3981,537.0701,15.5231,13.7405,1.7826,531.6094999999999,508.70186962939994,474.63466986929,1,0.01407994238386756,0.1318729903536977,0.5690336309142097
2021-11-11,552.69,557.12,548.81,555.4,555.4,1415701.0,0.0,1.0,568.4156,494.8034,531.6095,68.0542,534.3175,15.0945,13.2948,1.7997,528.7194999999999,507.38527780182005,474.06593356654,1,0.012081564225449704,0.14513102822622215,0.5237055238563622
2021-11-10,554.3,560.9022,548.05,548.77,548.77,1844824.0,0.0,1.0,566.6591,490.7799,528.7195,65.8781,532.0983,15.1243,12.8449,2.2793,525.5314999999999,506.28169639500004,473.495933272495,1,-0.016188598063822113,0.13083168480052754,0.5585431489076984
2021-11-09,559.19,561.9009,555.14,557.8,557.8,1578357.0,0.0,1.0,566.7681,484.2949,525.5315,72.2458,530.3434,15.6173,12.2751,3.3422,521.9055000000001,505.03087042198,472.97449266782,1,-0.0020574291081493223,0.13295689970345692,0.5318382391628995
2021-11-08,561.97,563.89,558.1,558.95,558.95,1723365.0,0.0,1.0,563.9014,479.9096,521.9055,73.1006,527.4532,15.0999,11.4395,3.6604,518.5749999999999,503.69847389556,472.4517993461,1,5.367494453611954e-05,0.13411788576646044,0.5145093336557207
2021-11-05,550.0,559.67,549.81,558.92,558.92,1867351.0,0.0,1.0,558.8199,478.3301,518.575,73.0927,524.1377,14.1029,10.5244,3.5785,515.2715000000001,502.1641622354,471.93038034511505,1,0.01877437935182824,0.1316002591512795,0.5134339884435553
2021-11-04,543.8,549.07,540.925,548.62,548.62,1595804.0,0.0,1.0,552.4576,478.0854,515.2715,70.246,520.4764,12.6283,9.6298,2.9984,512.5364999999999,500.78958976528,471.46926037599997,1,0.011523498718587044,0.12242726789148506,0.5517074203306958
2021-11-03,539.0527,543.795,533.77,542.37,542.37,1403784.0,0.0,1.0,547.4885,477.5845,512.5365,68.3136,517.514,11.6111,8.8802,2.7309,509.85699999999997,499.50070553390003,471.01524195276,1,0.009868359804122262,0.11732108277368059,0.5811662393904968
2021-11-02,527.4465,540.82,526.68,537.07,537.07,1616968.0,0.0,1.0,543.4396,476.2744,509.857,66.5642,514.8975,10.7804,8.1975,2.5829,507.2745,498.33807281590003,470.5749649333151,1,0.01708171574661499,0.12841685050950735,0.5769036543981569
2021-11-01,530.336,532.5751,524.93,528.05,528.05,1685053.0,0.0,1.0,540.0226,474.5264,507.2745,63.287,512.5636,10.1028,7.5518,2.5511,504.66949999999997,497.2112998847799,470.11418624296,1,-0.006808734741475031,0.08351287575664301,0.5576036469092038
2021-10-29,523.5,532.15,523.5,531.67,531.67,1556429.0,0.0,1.0,538.6579,470.6811,504.6695,65.7438,510.9335,10.0095,6.914,3.0955,502.45349999999996,495.97956569686,469.665713096055,1,0.003965481428328532,0.09638504526426495,0.5445151320905748
