date,1a. open (CNY),1b. open (USD),2a. high (CNY),2b. high (USD),3a. low (CNY),3b. low (USD),4a. close (CNY),4b. close (USD),5. volume,6. market cap (USD),20dma,50dma,200dma,daily_return,monthly_return,annual_return,label
2021-12-20,1147.60009,179.9,1155.765338,181.18,1129.73861,177.1,1139.434842,178.62,179090.8,179090.8,188.1285,209.28799999999998,119.87828000000002,-0.007280609125771109,-0.1247978832867852,5.258058187118112,1
2021-12-19,1165.971898,182.78,1208.392913,189.43,1135.416009,177.99,1147.791463,179.93,1217882.6,1217882.6,189.3365,209.6034,119.1486,-0.01559251559251551,-0.10344312123175037,5.460287881888718,1
2021-12-18,1119.404468,175.48,1175.285384,184.24,1090.570936,170.96,1165.971898,182.78,1218448.99,1218448.99,190.23200000000003,209.956,118.38938999999999,0.041422141188536266,-0.05167583272802745,5.81961488092351,1
2021-12-17,1128.398999,176.89,1164.18575,182.5,1070.923308,167.88,1119.595841,175.51,2308612.94,2308612.94,191.0935,210.3542,117.67559,-0.007633156168721178,-0.08788067768423236,5.355097547904928,1
2021-12-16,1138.860723,178.53,1205.6499,189.0,1112.323667,174.37,1128.207626,176.86,2482901.38,2482901.38,191.87150000000003,210.50679999999997,116.93422999999999,-0.009298678019269535,-0.1576891936943372,5.565349092744929,1
2021-12-15,1028.629875,161.25,1165.078824,182.64,1000.306671,156.81,1138.796932,178.52,3328550.89,3328550.89,193.444,210.9334,116.17857,0.10703212203894341,-0.13213417598444321,5.7268308306799565,1
2021-12-14,990.03632,155.2,1042.025985,163.35,954.31336,149.6,1028.693666,161.26,2151408.98,2151408.98,195.666,211.90220000000002,115.517215,0.0389794472005669,-0.2727846674182639,5.436291648706036,1
2021-12-13,1102.499853,172.83,1102.499853,172.83,944.361964,148.04,990.100111,155.21,2470231.82,2470231.82,198.993,212.84079999999997,114.9099,-0.10179398148148144,-0.28006864882415694,5.7565743937105225,1
2021-12-12,1098.162065,172.15,1128.143835,176.85,1069.392324,167.64,1102.30848,172.8,976615.96,976615.96,201.1325,213.3398,114.22304999999999,0.0037757769387163354,-0.2503579020432952,6.267985951925302,1
2021-12-11,1067.797549,167.39,1108.68758,173.8,1029.140203,161.33,1098.162065,172.15,1541656.11,1541656.11,204.0505,213.82260000000002,113.51216500000001,0.028436585220144694,-0.20897854156136553,6.651111111111112,1
2021-12-10,1155.127428,181.08,1177.58186,184.6,1065.3097,167.0,1067.797549,167.39,1862906.9,1862906.9,206.5625,214.2848,112.83229500000002,-0.07575506598199999,-0.22234610917537756,7.47540012455633,1
2021-12-09,1241.436651,194.61,1254.13106,196.6,1139.562424,178.64,1155.318801,181.11,1664934.25,1664934.25,208.26950000000002,214.197,112.04942500000001,-0.06936950824726373,-0.07127839597969321,8.509932105669414,1
2021-12-08,1213.559984,190.24,1252.025957,196.27,1170.56485,183.5,1241.436651,194.61,1670677.66,1670677.66,208.2895,213.4204,111.232485,0.02323991797676017,-0.11112633598246091,9.038635929867278,1
2021-12-07,1234.802387,193.57,1301.97431,204.1,1194.550266,187.26,1213.241029,190.19,1939707.91,1939707.91,209.727,212.759,110.47616,-0.017410622029344958,-0.13171110299488675,8.97404095760023,1
2021-12-06,1253.429359,196.49,1261.211861,197.71,1123.806047,176.17,1234.738596,193.56,2815245.83,2815245.83,211.00100000000003,212.0902,109.73046000000001,-0.01461080283052485,-0.18740554156171285,9.214032421479232,1
2021-12-05,1280.157788,200.68,1304.589741,204.51,1157.423904,181.44,1253.046613,196.43,2482292.26,2482292.26,213.0895,211.31239999999997,108.92325,-0.021129217122639044,-0.1768773047267851,9.87381328019043,1
2021-12-04,1350.136515,211.65,1356.324242,212.62,1078.0679,169.0,1280.093997,200.67,4895759.09,4895759.09,214.988,210.56259999999997,108.199785,-0.05187810063784559,-0.16937787160064577,11.192187813280352,1
2021-12-03,1490.093969,233.59,1526.965167,239.37,1305.674188,204.68,1350.136515,211.65,2867134.41,2867134.41,216.48499999999999,209.33,107.375075,-0.0939640410958904,-0.07366071428571419,13.333215949723696,1
2021-12-02,1465.980971,229.81,1550.886792,243.12,1403.402,220.0,1490.15776,233.6,3042712.67,3042712.67,216.22899999999998,207.61879999999996,106.44132500000002,0.016491884600321915,0.0009855594120924405,16.99872098130013,1
2021-12-01,1330.169932,208.52,1483.970033,232.63,1326.151099,207.89,1465.980971,229.81,2589478.23,2589478.23,216.407,206.06900000000002,105.509705,0.1020476670023498,-0.01407181775279931,15.901149492914033,1
2021-11-30,1301.97431,204.1,1392.429948,218.28,1272.949405,199.55,1330.233723,208.53,2176734.39,2176734.39,217.63500000000005,204.79379999999998,104.680555,0.021755108040570237,-0.12763554216867468,13.731688708036621,1
2021-11-29,1280.349161,200.71,1357.153525,212.75,1273.459733,199.63,1301.910519,204.09,1458763.57,1458763.57,219.38250000000002,203.66299999999998,103.86534999999999,0.016941551646818542,-0.17791831144767578,12.793219972425725,1
2021-11-28,1229.507734,192.74,1289.21611,202.1,1154.170563,180.93,1280.221579,200.69,1560980.85,1560980.85,221.76099999999997,202.78600000000003,103.080445,0.04124727612327472,-0.1962111502723486,12.997851742320677,1
2021-11-27,1227.147467,192.37,1271.928749,199.39,1215.920251,190.61,1229.507734,192.74,1028955.27,1028955.27,224.608,202.10839999999996,102.33943500000001,0.001663028791186072,-0.2542176133725429,12.583379142176556,1
2021-11-26,1339.228254,209.94,1342.991923,210.53,1165.46157,182.7,1227.466422,192.42,2776105.44,2776105.44,227.90900000000002,201.3452,101.591605,-0.0835833690527219,-0.18486825383377115,12.593591047812817,1
2021-11-25,1312.563616,205.76,1380.118285,216.35,1288.131663,201.93,1339.419627,209.97,1764837.19,1764837.19,229.21349999999998,200.2232,100.763405,0.020758385999027684,-0.1501598737199984,13.782455646296818,1
2021-11-24,1414.629216,221.76,1419.158377,222.47,1276.713074,200.14,1312.18087,205.7,1878172.55,1878172.55,231.28199999999998,199.4016,99.962965,-0.07237880496054117,-0.15478489542671658,13.48407948288245,1
2021-11-23,1375.206378,215.58,1442.186928,226.08,1345.415981,210.91,1414.565425,221.75,1654017.24,1654017.24,232.363,198.30920000000003,99.070125,0.028572753838304266,0.0042115750384930095,15.25828494339844,1
